case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,ki_signed,alpha_a,is_forward_decaying,eigval_real,eigval_imag,cond_P_equil,cond_Tcell
C1,Conservative Baseline (beta -> 0),0.19285714285714284,104838.9170056779,0,6.970221251557231e-17,-3.238087765784337,3.238087765784337,False,25.48494194504071,-1.7763568394002505e-15,6.0163139785476965,1.6948726796462936e+16
C1,Conservative Baseline (beta -> 0),0.19285714285714284,104838.9170056779,2,0.4367853528705623,-1.3183681928151027e-15,1.3183681928151027e-15,False,0.906116231112379,0.42302881192029973,6.0163139785476965,1.6948726796462936e+16
C1,Conservative Baseline (beta -> 0),0.19285714285714284,104838.9170056779,1,0.43678535287056186,-6.106951391101593e-16,6.106951391101593e-16,False,0.9061162311123786,-0.423028811920299,6.0163139785476965,1.6948726796462936e+16
C1,Conservative Baseline (beta -> 0),0.19285714285714284,104838.9170056779,3,7.245423951519359e-17,3.2380877657843343,3.2380877657843343,True,0.03923885728900394,2.8430215643199913e-18,6.0163139785476965,1.6948726796462936e+16
C1,Conservative Baseline (beta -> 0),0.19285714285714284,104838.9170056779,4,2.972955213062636e-17,-3.1258459926569353,3.1258459926569353,False,22.77915794461488,-6.772141636061998e-16,6.0163139785476965,1.6948726796462936e+16
C1,Conservative Baseline (beta -> 0),0.19285714285714284,104838.9170056779,7,1.5852856970674596,-52.617480673807606,52.617480673807606,False,-1.0292380254324589e+21,7.102903565527212e+22,6.0163139785476965,1.6948726796462936e+16
C1,Conservative Baseline (beta -> 0),0.19285714285714284,104838.9170056779,6,1.5629945993810952,-93.94072090498196,93.94072090498196,False,4.899176453112685e+38,6.279477343353912e+40,6.0163139785476965,1.6948726796462936e+16
C1,Conservative Baseline (beta -> 0),0.19285714285714284,104838.9170056779,5,1.3379054557543275,-56.28776865830517,56.28776865830517,False,6.437048495998278e+23,2.713823684890106e+24,6.0163139785476965,1.6948726796462936e+16
C1,Conservative Baseline (beta -> 0),0.19285714285714284,104838.9170056779,8,2.7779987183957777,-55.202978019614086,55.202978019614086,False,-8.810204868416686e+23,-3.352384694129645e+23,6.0163139785476965,1.6948726796462936e+16
C1,Conservative Baseline (beta -> 0),0.19285714285714284,104838.9170056779,9,0.9838234352665816,-52.03803578212309,52.03803578212309,False,2.204035383274767e+22,3.3134404334071574e+22,6.0163139785476965,1.6948726796462936e+16
C1,Conservative Baseline (beta -> 0),0.22857142857142854,124253.53126598864,4,4.325046734619403e-18,-3.2453081581979117,3.2453081581979117,False,25.66961914511785,-1.1102230246251565e-16,5.112356590642961,8.694836231690379e+16
C1,Conservative Baseline (beta -> 0),0.22857142857142854,124253.53126598864,2,0.5166008772459181,-6.526842787455348e-16,6.526842787455348e-16,False,0.8695031196058944,-0.4939274491214463,5.112356590642961,8.694836231690379e+16
C1,Conservative Baseline (beta -> 0),0.22857142857142854,124253.53126598864,1,0.5166008772459179,-9.422869937564938e-16,9.422869937564938e-16,False,0.8695031196058948,0.4939274491214463,5.112356590642961,8.694836231690379e+16
C1,Conservative Baseline (beta -> 0),0.22857142857142854,124253.53126598864,3,9.125364883488076e-18,3.2453081581979055,3.2453081581979055,True,0.03895655772478409,-3.5549280384332084e-19,5.112356590642961,8.694836231690379e+16
C1,Conservative Baseline (beta -> 0),0.22857142857142854,124253.53126598864,0,1.0121389904161767e-17,-3.2461575571909607,3.2461575571909607,False,25.69143215643511,-2.600330020515993e-16,5.112356590642961,8.694836231690379e+16
C1,Conservative Baseline (beta -> 0),0.22857142857142854,124253.53126598864,9,0.5308507414658609,-52.67036052986536,52.67036052986536,False,6.458682593935477e+22,-3.791636675637275e+22,5.112356590642961,8.694836231690379e+16
C1,Conservative Baseline (beta -> 0),0.22857142857142854,124253.53126598864,6,2.8264811226713547,-96.83808727331359,96.83808727331359,False,-1.0822277698286996e+42,-3.527768394289011e+41,5.112356590642961,8.694836231690379e+16
C1,Conservative Baseline (beta -> 0),0.22857142857142854,124253.53126598864,7,0.10654831167452354,-56.209367759486234,56.209367759486234,False,2.564179344137454e+24,2.742475686582131e+23,5.112356590642961,8.694836231690379e+16
C1,Conservative Baseline (beta -> 0),0.22857142857142854,124253.53126598864,8,2.160730177386178,-57.61971242678276,57.61971242678276,False,-5.878099634192525e+24,-8.780361771440982e+24,5.112356590642961,8.694836231690379e+16
C1,Conservative Baseline (beta -> 0),0.22857142857142854,124253.53126598864,5,1.486901712772744,-57.5341421609857,57.5341421609857,False,8.128023913698148e+23,-9.665633343327199e+24,5.112356590642961,8.694836231690379e+16
C1,Conservative Baseline (beta -> 0),0.2642857142857143,143668.14552629937,0,1.7157118382442247e-17,-3.2536123118081215,3.2536123118081215,False,25.88367113585471,4.440892098500626e-16,4.453747709441011,1.2225589752404344e+16
C1,Conservative Baseline (beta -> 0),0.2642857142857143,143668.14552629937,2,0.5959047949150577,2.564009816444671e-15,2.564009816444671e-15,True,0.8276410144544177,-0.5612578295158627,4.453747709441011,1.2225589752404344e+16
C1,Conservative Baseline (beta -> 0),0.2642857142857143,143668.14552629937,1,0.5959047949150578,3.1480671446463127e-15,3.1480671446463127e-15,True,0.8276410144544172,0.5612578295158624,4.453747709441011,1.2225589752404344e+16
C1,Conservative Baseline (beta -> 0),0.2642857142857143,143668.14552629937,3,5.4365224860194686e-17,3.253612311808111,3.253612311808111,True,0.03863439597695961,-2.1003676246252104e-18,4.453747709441011,1.2225589752404344e+16
C1,Conservative Baseline (beta -> 0),0.2642857142857143,143668.14552629937,4,3.0416900719590344e-18,-3.2144867601138913,3.2144867601138913,False,24.890513827852626,7.57092287961384e-17,4.453747709441011,1.2225589752404344e+16
C1,Conservative Baseline (beta -> 0),0.2642857142857143,143668.14552629937,9,2.701958476174551,-54.59884895765306,54.59884895765306,False,-4.662114874828682e+23,-2.1927497519185706e+23,4.453747709441011,1.2225589752404344e+16
C1,Conservative Baseline (beta -> 0),0.2642857142857143,143668.14552629937,6,0.9444203280158371,-99.51663545624635,99.51663545624635,False,9.718087102574763e+42,-1.343058605218848e+43,4.453747709441011,1.2225589752404344e+16
C1,Conservative Baseline (beta -> 0),0.2642857142857143,143668.14552629937,7,0.013606283317140255,-61.034710165320504,61.034710165320504,False,3.2136429824550294e+26,-4.372843542826334e+24,4.453747709441011,1.2225589752404344e+16
C1,Conservative Baseline (beta -> 0),0.2642857142857143,143668.14552629937,8,2.9510712912298103,-60.16524311600013,60.16524311600013,False,-1.3228263621707911e+26,-2.5512100358110953e+25,4.453747709441011,1.2225589752404344e+16
C1,Conservative Baseline (beta -> 0),0.2642857142857143,143668.14552629937,5,2.1004635408508223,-58.512496571456246,58.512496571456246,False,-1.3036392409334567e+25,-2.2266539494189174e+25,4.453747709441011,1.2225589752404344e+16
C1,Conservative Baseline (beta -> 0),0.3,163082.75978661008,4,3.824503064547019e-17,-3.2629420474849247,3.2629420474849247,False,26.12628896614541,9.992007221626409e-16,3.951994083571478,2.775459557889614e+16
C1,Conservative Baseline (beta -> 0),0.3,163082.75978661008,1,0.6746405970120654,-2.3994112324743686e-15,2.3994112324743686e-15,False,0.7809314906682419,0.6246166879636522,3.951994083571478,2.775459557889614e+16
