family_id,case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,kr_a_over_pi,ki_signed,alpha_a,is_pass_band,eigval_real,eigval_imag,cond_P_equil,cond_Tcell,solver_status
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.12070707070707071,65658.13232139223,2,5.660950197989973e-08,1.8019364132142957e-08,3.1699838520212418,3.1699838520212418,False,0.04200427618212859,2.3778411556964662e-09,5.675741866343831e+16,6.672892049997039e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.12070707070707071,65658.13232139223,3,0.6522397595759294,0.2076143636351571,1.126221743295142e-06,1.126221743295142e-06,True,0.7947254358118178,-0.6069672390111072,5.675741866343831e+16,6.672892049997039e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.12070707070707071,65658.13232139223,4,0.6522413694256672,0.2076148760662439,8.26788387387076e-08,8.26788387387076e-08,True,0.79472528801424,0.6069691517968763,5.675741866343831e+16,6.672892049997039e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.1383838383838384,75273.3399835208,0,1.3023455479215341e-05,4.1454946313087e-06,3.1796078737218205,3.1796078737218205,False,0.04160196514339928,-5.418013409235607e-07,8.512381528194584e+16,5.768167078292074e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.1383838383838384,75273.3399835208,1,3.631300241301777e-06,1.1558787665079403e-06,-3.111101904695616,3.111101904695616,False,22.44576387145347,-8.150730776296995e-05,8.512381528194584e+16,5.768167078292074e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.1383838383838384,75273.3399835208,2,4.5955513382699447e-07,1.4628094234364731e-07,3.182547475856385,3.182547475856385,False,0.04147985149208983,-1.906227870357254e-08,8.512381528194584e+16,5.768167078292074e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.1383838383838384,75273.3399835208,3,0.7449899390146191,0.23713766269581257,2.0828947094288394e-06,2.0828947094288394e-06,True,0.735093192285295,0.6779630025857402,8.512381528194584e+16,5.768167078292074e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.1383838383838384,75273.3399835208,4,0.7449993423982898,0.23714065588579852,2.3243678446048537e-07,2.3243678446048537e-07,True,0.7350881773550523,-0.6779711694750495,8.512381528194584e+16,5.768167078292074e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.15606060606060607,84888.54764564935,0,1.3809327734735424e-05,4.395645539518297e-06,3.176374790363705,3.176374790363705,False,0.041736685427733955,-5.763555676697708e-07,1.2153616724170086e+17,3.2318982530639085e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.15606060606060607,84888.54764564935,1,4.17122399381613e-08,1.3277418347187092e-08,-3.1964258988888976,3.1964258988888976,False,24.44500495887135,1.0196559121339853e-06,1.2153616724170086e+17,3.2318982530639085e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.15606060606060607,84888.54764564935,2,1.1414708640816743e-05,3.6334146082795097e-06,-3.0348971402661027,3.0348971402661027,False,20.79883842510385,0.0002374126807002955,1.2153616724170086e+17,3.2318982530639085e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.15606060606060607,84888.54764564935,3,0.8367550957140787,0.26634741928045524,5.328013440209755e-06,5.328013440209755e-06,True,0.6698720341659852,-0.7424693945693789,1.2153616724170086e+17,3.2318982530639085e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.15606060606060607,84888.54764564935,4,0.8367595984853881,0.26634885255707824,8.108563054730076e-07,8.108563054730076e-07,True,0.6698717168982775,0.7424757647145515,1.2153616724170086e+17,3.2318982530639085e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.17373737373737375,94503.75530777793,0,1.3908682491405717e-05,4.4272711408058365e-06,3.1772044495482508,3.1772044495482508,False,0.04170207256370462,-5.800208865595311e-07,1.6692759382714022e+17,9.000365676190683e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.17373737373737375,94503.75530777793,1,5.677405154029098e-07,1.807174188398269e-07,3.211499361476913,3.211499361476913,False,0.040296149460627984,-2.2877756663532077e-08,1.6692759382714022e+17,9.000365676190683e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.17373737373737375,94503.75530777793,2,1.7576336802730825e-05,5.594721767205221e-06,-3.0012841464871625,3.0012841464871625,False,20.11134625970358,0.00035348379545329127,1.6692759382714022e+17,9.000365676190683e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.17373737373737375,94503.75530777793,3,0.927468635925967,0.29522243594063013,1.936414063137145e-06,1.936414063137145e-06,True,0.59986009506043,0.8001024893933683,1.6692759382714022e+17,9.000365676190683e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.17373737373737375,94503.75530777793,4,0.9274758320199411,0.295224726528484,-1.5577387075676633e-06,1.5577387075676633e-06,True,0.599856433418553,-0.8001096017225648,1.6692759382714022e+17,9.000365676190683e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.19141414141414143,104118.96296990648,0,1.296912066409197e-05,4.128199322490963e-06,3.1781583042993207,3.1781583042993207,False,0.041662313809239494,-5.40323574967586e-07,2.2215002560986016e+17,1.6081306204182838e+17,CONVERGED
