family_id,case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,kr_a_over_pi,ki_signed,alpha_a,is_pass_band,eigval_real,eigval_imag,cond_P_equil,cond_Tcell,solver_status
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.05,27197.301672877948,0,3.0352726017570623e-09,9.661572764020687e-10,2.0015351857350865,2.0015351857350865,False,0.13512767783753116,-4.1014933827931335e-10,1894455434658.2542,1.7851867592026984e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.05,27197.301672877948,1,0.09602904847013222,0.030566995488865503,-2.287211171564296e-05,2.287211171564296e-05,True,0.9954155200599294,-0.09588371964799099,1894455434658.2542,1.7851867592026984e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.05,27197.301672877948,2,0.09603820386010765,0.030569909740006555,-1.0496422237775676e-05,1.0496422237775676e-05,True,0.9954023232990795,0.09589164632866427,1894455434658.2542,1.7851867592026984e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.05,27197.301672877948,3,0.2334058182218006,0.07429537943281589,5.928669078001253e-08,5.928669078001253e-08,True,0.972884241759744,-0.23129231193922878,1894455434658.2542,1.7851867592026984e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.05,27197.301672877948,4,0.23340720228358908,0.07429581999336625,-4.39654459718506e-07,4.39654459718506e-07,True,0.9728844070479055,0.23129377387286373,1894455434658.2542,1.7851867592026984e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.06767676767676768,36812.509335006514,0,1.0283942394749246e-09,3.2734805331932924e-10,2.0028063004744956,2.0028063004744956,False,0.13495602417339325,-1.387879978423563e-10,2261454476074.756,2.316668988207064e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.06767676767676768,36812.509335006514,1,0.12989695462116996,0.041347484841085635,-1.3223932712012714e-06,1.3223932712012714e-06,True,0.9915765579030253,-0.12953213735296765,2261454476074.756,2.316668988207064e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.06767676767676768,36812.509335006514,2,0.1298972728901979,0.04134758614926369,-7.945218766410076e-07,7.945218766410076e-07,True,0.9915759932521672,0.12953238456460975,2261454476074.756,2.316668988207064e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.06767676767676768,36812.509335006514,3,0.3147801939203187,0.10019764769968821,1.3843911854314097e-07,1.3843911854314097e-07,True,0.9508643238519113,0.3096074300585319,2261454476074.756,2.316668988207064e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.06767676767676768,36812.509335006514,4,0.314780656204833,0.10019779484941933,2.0022119371924685e-07,2.0022119371924685e-07,True,0.9508641219787288,-0.30960785050013484,2261454476074.756,2.316668988207064e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.08535353535353535,46427.71699713508,0,1.7679033998349385e-10,5.6274112998539586e-11,2.0044509039974017,2.0044509039974017,False,0.13473425742976897,2.3819715178432437e-11,3597092965648.007,3.6017549154216988e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.08535353535353535,46427.71699713508,1,0.16369137533597689,0.05210458305246296,-1.5995912253761645e-07,1.5995912253761645e-07,True,0.9866326131374689,0.16296136539629863,3597092965648.007,3.6017549154216988e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.08535353535353535,46427.71699713508,2,0.16369192419112444,0.052104757758482514,3.052939804487565e-07,3.052939804487565e-07,True,0.9866320646613996,-0.1629618310961473,3597092965648.007,3.6017549154216988e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.08535353535353535,46427.71699713508,3,0.39519141142575903,0.12579333319174496,4.6540636608769093e-08,4.6540636608769093e-08,True,0.9229228478175575,-0.3849848359287164,3597092965648.007,3.6017549154216988e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.08535353535353535,46427.71699713508,4,0.39519156501756325,0.12579338208153468,1.5230540572867783e-07,1.5230540572867783e-07,True,0.9229226910743206,0.3849849369642521,3597092965648.007,3.6017549154216988e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.10303030303030303,56042.924659263655,0,1.2477680947260977e-10,3.971769202160295e-11,2.0064625896027883,2.0064625896027883,False,0.13446348690744073,1.677792488687249e-11,5241294802646.863,4.771717658434439e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.10303030303030303,56042.924659263655,1,0.19739344226659533,0.06283228414130662,2.53483238739737e-07,2.53483238739737e-07,True,0.9805808424201321,-0.19611400896487502,5241294802646.863,4.771717658434439e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.10303030303030303,56042.924659263655,2,0.19738939562256666,0.06283099605450643,3.3424441504026437e-06,3.3424441504026437e-06,True,0.9805786070420206,0.19610943512634357,5241294802646.863,4.771717658434439e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.10303030303030303,56042.924659263655,3,0.4744680942482684,0.15102788507800638,-4.4204390131808927e-07,4.4204390131808927e-07,True,0.889536249975224,-0.4568655645462999,5241294802646.863,4.771717658434439e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.10303030303030303,56042.924659263655,4,0.4744678959654807,0.1510278219626348,-1.8269049382157825e-07,1.8269049382157825e-07,True,0.8895361098595331,0.45686526967698365,5241294802646.863,4.771717658434439e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.12070707070707071,65658.13232139223,0,8.715254503278634e-09,2.774151669001391e-09,2.008833655337592,2.008833655337592,False,0.1341450428161787,1.1691081884962066e-09,7194059987072.216,4.7402859454694344e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.12070707070707071,65658.13232139223,1,0.2309861401419289,0.07352517197861051,-3.2197034696747855e-06,3.2197034696747855e-06,True,0.9734442380193429,0.22893832115793394,7194059987072.216,4.7402859454694344e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.12070707070707071,65658.13232139223,2,0.23098655631167753,0.07352530444955584,-9.262236329329081e-07,9.262236329329081e-07,True,0.9734419101701016,-0.2289382012102075,7194059987072.216,4.7402859454694344e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.12070707070707071,65658.13232139223,3,0.5524778898349423,0.17585917423242134,-4.213140592839046e-07,4.213140592839046e-07,True,0.8512271034247932,0.5247983050882595,7194059987072.216,4.7402859454694344e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.12070707070707071,65658.13232139223,4,0.552478613227233,0.17585940449533904,1.0602336672361291e-06,1.0602336672361291e-06,True,0.8512254626574393,-0.5247981433451744,7194059987072.216,4.7402859454694344e+16,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.1383838383838384,75273.3399835208,0,8.453428511790957e-09,2.6908098674509906e-09,2.0115552120777043,2.0115552120777043,False,0.13378045581788828,1.1309035195313272e-09,9455388518924.242,2.1783602906331075e+17,CONVERGED
S2,S2_chi00_cons,"Identical Layers (chi=0.0, beta->0)",0.1383838383838384,75273.3399835208,1,0.2644557044280252,0.08417886517713889,-1.8547135711560974e-06,1.8547135711560974e-06,True,0.9652367042071347,0.2613844185971509,9455388518924.242,2.1783602906331075e+17,CONVERGED
