family_id,case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,kr_a_over_pi,ki_signed,alpha_a,is_pass_band,eigval_real,eigval_imag,cond_P_equil,cond_Tcell,solver_status
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.05,27197.301672877948,0,1.0558297925413855e-08,3.3608106109330375e-09,3.140010040209033,3.140010040209033,False,0.04328236333580899,4.569880870154808e-10,4067599749606797.0,5.313553490196632e+16,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.05,27197.301672877948,1,0.11579769590565778,0.03685955140407513,8.401610268918742e-07,8.401610268918742e-07,True,0.9933021007684893,-0.11553898168265024,4067599749606797.0,5.313553490196632e+16,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.05,27197.301672877948,2,0.11579769918066511,0.03685955244654234,-8.398698193770186e-07,8.398698193770186e-07,True,0.9933037691696684,0.11553917904494361,4067599749606797.0,5.313553490196632e+16,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.05,27197.301672877948,3,0.2725257667369688,0.08674764579219484,7.703779903742981e-07,7.703779903742981e-07,True,0.9630933795600519,-0.2691646364082845,4067599749606797.0,5.313553490196632e+16,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.05,27197.301672877948,4,0.27252838517451794,0.08674847926675307,-8.287258608345784e-08,8.287258608345784e-08,True,0.96309349652569,0.26916738787436095,4067599749606797.0,5.313553490196632e+16,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.06767676767676768,36812.509335006514,0,8.457870160034418e-08,2.692223687997835e-08,3.1501865234405604,3.1501865234405604,False,0.042844134686289156,-3.623701282956615e-09,1.0065863519967912e+16,6.140882700897386e+16,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.06767676767676768,36812.509335006514,1,0.36767673690001285,0.11703514027507064,3.1918592218554436e-06,3.1918592218554436e-06,True,0.9331619779720464,0.359447268968941,1.0065863519967912e+16,6.140882700897386e+16,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.06767676767676768,36812.509335006514,2,0.24944628040686515,0.07940121712527919,-0.2615347051704654,0.2615347051704654,False,1.2587194296317528,0.3206615221190195,1.0065863519967912e+16,6.140882700897386e+16,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.06767676767676768,36812.509335006514,3,0.3676812527032805,0.1170365776998948,-1.669258204781455e-06,1.669258204781455e-06,True,0.9331648909824678,-0.35945323028130016,1.0065863519967912e+16,6.140882700897386e+16,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.06767676767676768,36812.509335006514,4,0.5716084653829554,0.1819486255577398,-0.020962363716728064,0.020962363716728064,True,0.858848005104289,-0.5524455488910387,1.0065863519967912e+16,6.140882700897386e+16,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.08535353535353535,46427.71699713508,0,1.2068046181113416e-08,3.841378406370941e-09,-3.1631837543263304,3.1631837543263304,False,23.645758501925602,2.8535810558869337e-07,2.0138721386957108e+16,2.0343012103436986e+17,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.08535353535353535,46427.71699713508,1,0.461799236832577,0.14699526251593897,4.4651534619366144e-07,4.4651534619366144e-07,True,0.8952518800528894,-0.4455593992179644,2.0138721386957108e+16,2.0343012103436986e+17,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.08535353535353535,46427.71699713508,2,0.4155771139793942,0.13228230385136916,-0.3362171291321093,0.3362171291321093,False,1.2805101647907804,0.5650610158025042,2.0138721386957108e+16,2.0343012103436986e+17,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.08535353535353535,46427.71699713508,3,0.46180252143513273,0.14699630803740465,-7.88321468810786e-08,7.88321468810786e-08,True,0.8952508868802043,0.4455625738372938,2.0138721386957108e+16,2.0343012103436986e+17,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.08535353535353535,46427.71699713508,4,0.52586756516897,0.16738884481668198,-0.30524708933645744,0.30524708933645744,False,1.1736196983229767,-0.6811445729075575,2.0138721386957108e+16,2.0343012103436986e+17,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.10303030303030303,56042.924659263655,0,4.4617949186956693e-07,1.4202334327454342e-07,3.1788335990460252,3.1788335990460252,False,0.04163418896843442,-1.857632127833883e-08,3.5306135733983452e+16,3.5319395809164166e+17,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.10303030303030303,56042.924659263655,1,0.554680969346647,0.1765604362210459,-1.4056248537120519e-06,1.4056248537120519e-06,True,0.8500697029589156,0.5266728694028201,3.5306135733983452e+16,3.5319395809164166e+17,CONVERGED
S3,S3_d01,Low Micro-Inertia (d1/a=0.1),0.10303030303030303,56042.924659263655,2,3.992125697642861e-05,1.270733076448085e-05,-0.8026376907857341,0.8026376907857341,False,2.2314189643295466,8.908104994439904e-05,3.5306135733983452e+16,3.5319395809164166e+17,CONVERGED
