figure,t_hat,T_published,T_phase5
fig3,0.10971281058405938,0.24200276686805045,0.23230461305367278
fig3,0.11100354953210713,0.25176395865360846,0.23986957587491192
fig3,0.1122942884801549,0.2591936350339776,0.24744103411223897
fig3,0.11358502742820265,0.2667226848344295,0.2550143293474578
fig3,0.11487576637625041,0.27334475828281857,0.2625850357402049
fig3,0.11616650532429816,0.2808850888086367,0.2701489541252174
fig3,0.11745724427234591,0.28836358623020664,0.27770210574604914
fig3,0.11874798322039368,0.29152574741017445,0.2852407257094888
fig3,0.12003872216844143,0.2946937654749461,0.29276125623518146
fig3,0.12132946111648919,0.3006079001465093,0.3002603397649667
fig3,0.12262020006453694,0.30892267380757,0.3077348119885507
fig3,0.12391093901258471,0.3167359636402789,0.31518169483412944
fig3,0.12520167796063247,0.32387001317604786,0.32259818946575314
fig3,0.1264924169086802,0.33915366684597453,0.32998166932375866
fig3,0.12778315585672798,0.3491811965096166,0.3373296732378583
fig3,0.12907389480477574,0.35618966158541177,0.34463989863967953
fig3,0.13036463375282348,0.3632714729288106,0.351910194894993
fig3,0.13165537270087124,0.36962012714629977,0.35913855677440903
fig3,0.132946111648919,0.376742091699685,0.3663231180754497
fig3,0.13423685059696677,0.38346063756387677,0.3734621454089577
fig3,0.1355275895450145,0.38700085398293127,0.38055403215762523
fig3,0.13681832849306227,0.3905490026545486,0.38759729261378617
fig3,0.13810906744111004,0.39378040762656147,0.3945905563009498
fig3,0.1393998063891578,0.4023234984193888,0.40153256248246494
fig3,0.14069054533720554,0.40951470361186704,0.4084221548584124
fig3,0.1419812842852533,0.4165561047884023,0.41525827645174723
fig3,0.14327202323330107,0.42326876037610084,0.42203996468254834
fig3,0.1445627621813488,0.43812175828754507,0.42876634662878366
fig3,0.14585350112939657,0.44635221204403824,0.4354366344714533
fig3,0.14714424007744434,0.4528279828190035,0.44205012112107217
fig3,0.1484349790254921,0.4591208906576117,0.4486061760224264
fig3,0.14972571797353984,0.46506272726052944,0.4551042411326375
fig3,0.1510164569215876,0.47138339221844605,0.461543827069287
fig3,0.15230719586963537,0.4777336166401511,0.4679245094236152
fig3,0.15359793481768313,0.48291501249418556,0.4742459252345761
fig3,0.15488867376573087,0.4852928897101072,0.480507769617804
fig3,0.15617941271377864,0.48765408098727514,0.4867097925457471
fig3,0.1574701516618264,0.49349046459928886,0.49285179577340177
fig3,0.15876089060987417,0.500142052712798,0.49893362990419865
fig3,0.1600516295579219,0.5061001312445104,0.5049551915919173
fig3,0.16134236850596967,0.5117137583319555,0.5109164208730119
fig3,0.16263310745401743,0.5179165904146079,0.5168172986238881
fig3,0.16392384640206517,0.5299281691469593,0.5226578441397499
fig3,0.16521458535011294,0.5381833339160683,0.5284381128290387
fig3,0.1665053242981607,0.5436084668139209,0.5341581940189131
fig3,0.16779606324620847,0.5491474365541816,0.5398182088671364
fig3,0.1690868021942562,0.5543133424222406,0.545418308376513
fig3,0.17037754114230397,0.5601517901855015,0.5509586715081247
fig3,0.17166828009035173,0.5656249219030591,0.5564395033855174
fig3,0.1729590190383995,0.571133157118175,0.561861033591047
fig3,0.17424975798644723,0.5759605340387199,0.5672235145468592
fig3,0.175540496934495,0.5779399034755902,0.5725272199773617
fig3,0.17683123588254276,0.5798852420035567,0.577772443450403
fig3,0.1781219748305905,0.5834540378364863,0.5829594969921875
fig3,0.17941271377863827,0.5889527186194891,0.5880887097746998
fig3,0.18070345272668603,0.594049134424298,0.5931604268690419
fig3,0.1819941916747338,0.5990948826975112,0.5981750080667283
fig3,0.18328493062278153,0.604324947600204,0.6031328267581267
fig3,0.1845756695708293,0.6087214982071045,0.6080342688744877
fig3,0.18586640851887706,0.6134738960673026,0.6128797318819106
fig3,0.18715714746692483,0.6256749082897022,0.6176696238322523
fig3,0.18844788641497257,0.631001161664275,0.622404362462028
fig3,0.18973862536302033,0.6354971590077729,0.6270843743408683
fig3,0.1910293643110681,0.6398692155140953,0.631710094067324
fig3,0.19232010325911583,0.6445436345031486,0.6362819635043736
fig3,0.1936108422071636,0.648583610397595,0.6408004310635192
fig3,0.19490158115521136,0.6532455634829804,0.6452659510187129
fig3,0.19619232010325913,0.6579003152859138,0.6496789828699123
fig3,0.19748305905130686,0.6619161816211342,0.654039990732068
fig3,0.19877379799935463,0.6658788700451133,0.6583494427629388
fig3,0.20135527589545016,0.6678537104737496,0.6668155689699872
fig3,0.2026460148434979,0.6714022976573584,0.6709731949675494
fig3,0.20393675379154566,0.6757387940702468,0.67508116784504
fig3,0.20522749273959343,0.6800175485064199,0.6791399684634718
fig3,0.20651823168764116,0.6839602769672699,0.6831500789171963
fig3,0.20780897063568893,0.687903717245582,0.6871119821557761
fig3,0.2090997095837367,0.6918440779340262,0.6910261616272491
fig3,0.21039044853178446,0.6954609696166454,0.6948931009506181
fig3,0.2116811874798322,0.6990826894984803,0.6987132835936709
fig3,0.21297192642787996,0.7087300306801794,0.7024871925880867
fig3,0.21426266537592772,0.7137998315341629,0.7062153102457502
fig3,0.2155534043239755,0.7171586326461388,0.7098981179076362
fig3,0.21684414327202323,0.720705050323651,0.7135360956974419
fig3,0.218134882220071,0.7242547840233555,0.7171297222977455
fig3,0.21942562116811876,0.7277857584736904,0.7206794747355378
fig3,0.2207163601161665,0.7313519455876858,0.724185828188662
fig3,0.22200709906421426,0.7344968180360895,0.7276492557996854
fig3,0.22329783801226202,0.7380744458010091,0.7310702285039994
fig3,0.2245885769603098,0.74155271255596,0.734449214872065
fig3,0.22587931590835753,0.7447132701511741,0.7377866809577085
fig3,0.2271700548564053,0.7475724358727276,0.7410830901667607
fig3,0.22846079380445306,0.7475756164454449,0.7443389031207637
fig3,0.22975153275250082,0.7482843938767576,0.747554577546546
fig3,0.23104227170054856,0.7514102564102564,0.7507305681653147
fig3,0.23233301064859632,0.754562171268902,0.7538673265902378
fig3,0.2336237495966441,0.7573991454489089,0.7569653012365196
fig3,0.23491448854469182,0.7605491142283305,0.760024937234217
fig3,0.2362052274927396,0.763343555635412,0.7630466763592106
fig3,0.23749596644078735,0.7664846947923871,0.7660309569490373
fig3,0.23878670538883512,0.7692350229589381,0.7689782138530773
fig3,0.24007744433688286,0.7723874787419938,0.7718888783641011
fig3,0.24136818328493062,0.7751439495281272,0.7747633781740288
fig3,0.24265892223297839,0.7779119674977664,0.7776021373224299
fig3,0.24394966118102615,0.7865443753428747,0.7804055761588922
fig3,0.2452404001290739,0.7893810138870934,0.7831741113004285
fig3,0.24653113907712165,0.7909756591361674,0.7859081556097695
fig3,0.24782187802516942,0.7944519754251628,0.7886081181583416
fig3,0.24911261697321715,0.7970564588430593,0.7912744042049416
fig3,0.25040335592126495,0.8000231091542658,0.7939074151811476
fig3,0.25169409486931266,0.8029296774196212,0.7965075486699268
fig3,0.2529848338173604,0.805545386176266,0.7990751983966894
fig3,0.2542755727654082,0.8086672630172799,0.8016107542139823
fig3,0.25556631171345595,0.810260346859278,0.8041146020999286
fig3,0.2568570506615037,0.8126185700029234,0.8065871241599376
fig3,0.2581477896095515,0.8149882766225653,0.8090286986116412
fig3,0.25943852855759925,0.8173415717371761,0.8114396998005506
fig3,0.26072926750564696,0.8176966713794488,0.8138204981944517
fig3,0.2620200064536947,0.8165509654672916,0.8161714603921352
fig3,0.2633107454017425,0.8188899269870928,0.8184929491354066
fig3,0.26460148434979025,0.8212636602678097,0.8207853233165223
fig3,0.265892223297838,0.8232701744312774,0.8230489379878287
fig3,0.2671829622458858,0.8256421973558302,0.8252841443788415
fig3,0.26847370119393354,0.8276430497209135,0.8274912899062905
fig3,0.2697644401419813,0.8299754598412916,0.8296707181979164
fig3,0.271055179090029,0.8319625576378855,0.8318227691065164
fig3,0.2723459180380768,0.834316927962413,0.8339477787280362
fig3,0.27363665698612455,0.8363041087087553,0.8360460794246797
fig3,0.2749273959341723,0.8382633944449833,0.8381179998441788
fig3,0.2762181348822201,0.8403114846258659,0.8401638649395091
fig3,0.27750887383026784,0.8425412644036125,0.842183996004525
fig3,0.2787996127783156,0.8496771046655862,0.8441787106841037
fig3,0.2800903517263633,0.8516625274550612,0.8461483230047385
fig3,0.2813810906744111,0.8533345436795641,0.8480931434009633
fig3,0.28267182962245885,0.8555605916606055,0.8500134787403086
fig3,0.2839625685705066,0.857207587366611,0.8519096323550432
fig3,0.2852533075185544,0.8588538793909626,0.8537819040649156
fig3,0.28654404646660214,0.8610969240483852,0.8556305901989857
fig3,0.2878347854146499,0.8627288016084003,0.8574559836453051
fig3,0.2891255243626976,0.8647009577513556,0.8592583738554554
fig3,0.2904162633107454,0.8662705501331658,0.8610380468860401
fig3,0.29170700225879315,0.8678629116923011,0.8627952854337614
fig3,0.2929977412068409,0.8697775639429859,0.8645303688534671
fig3,0.2942884801548887,0.8717462580955313,0.8662435731936947
fig3,0.29557921910293644,0.8733543467730067,0.867935171229363
fig3,0.2968699580509842,0.8745549021715477,0.869605432486175
fig3,0.29816069699903197,0.8721860390855758,0.871254623280691
fig3,0.30074217489512745,0.8745571231499937,0.874490842844548
fig3,0.3020329138431752,0.8761425716013296,0.8760783884483943
fig3,0.303323652791223,0.8777098212370258,0.8776458973220045
fig3,0.30461439173927074,0.879285310812938,0.8791936201606934
fig3,0.3059051306873185,0.8808643162938502,0.8807218046542737
fig3,0.30719586963536627,0.8824376068376067,0.8822306954758532
fig3,0.308486608583414,0.8840084358265246,0.8837205343408463
fig3,0.30977734753146174,0.8855688618723536,0.885191560034327
fig3,0.3110680864795095,0.8867795240838128,0.8866440084255715
fig3,0.3123588254275573,0.8880057791738702,0.8880781125194579
fig3,0.31364956437560504,0.8895571047882831,0.8894941024799783
fig3,0.3149403033236528,0.8911031753021967,0.8908922056491468
fig3,0.31623104227170057,0.8926649268791789,0.8922726466002308
fig3,0.31752178121974833,0.8984113082732986,0.8936356471431472
fig3,0.31881252016779604,0.8998006348958367,0.89498142637595
fig3,0.3201032591158438,0.9013508097786369,0.8963102007128293
fig3,0.3213939980638916,0.9021795481093464,0.8976221838854967
fig3,0.32268473701193934,0.9037371398575412,0.8989175870155102
fig3,0.3239754759599871,0.9049439916638755,0.9001966186138892
fig3,0.32526621490803487,0.9061083215267939,0.9014594846212801
fig3,0.32655695385608263,0.9076412592303886,0.9027063884403692
fig3,0.32784769280413034,0.9085060476086118,0.903937530951914
fig3,0.3291384317521781,0.9100315164417729,0.9051531105584745
fig3,0.33042917070022587,0.9108841308084686,0.9063533232085947
fig3,0.33171990964827364,0.912398893368941,0.9075383624059465
fig3,0.3330106485963214,0.913243403661161,0.9087084192797114
fig3,0.33430138754436917,0.9147179328613347,0.9098636825711679
fig3,0.33559212649241693,0.9155831142154798,0.9110043386793137
fig3,0.33688286544046464,0.9159921526437365,0.9121305716862405
fig3,0.3381736043885124,0.9132083504208409,0.9132425633862717
fig3,0.33946434333656017,0.9143978003770693,0.914340493313823
fig3,0.34075508228460794,0.9155514475380148,0.9154245387621127
fig3,0.3420458212326557,0.9164009996262706,0.9164948748217437
fig3,0.34333656018070347,0.9175529991604554,0.9175516743956907
fig3,0.34462729912875123,0.9187115069166352,0.918595108223214
fig3,0.345918038076799,0.9195556130778803,0.9196253449256855
fig3,0.3472087770248467,0.9203911644875762,0.9206425510066685
fig3,0.34849951597289447,0.9218540975417593,0.9216468909034112
fig3,0.34979025492094223,0.9226949393132267,0.9226385269798246
fig3,0.35108099386899,0.9235070393797185,0.9236176195753516
fig3,0.35237173281703776,0.9246567048660523,0.9245843270330585
fig3,0.35366247176508553,0.9257727937457013,0.9255388057029541
fig3,0.3549532107131333,0.926600680400025,0.926481209971909
fig3,0.356243949661181,0.92742047305032,0.9274116923134343
fig3,0.35753468860922877,0.930976061581626,0.9283304032694191
fig3,0.35882542755727653,0.9336864225749257,0.929237491499566
fig3,0.3601161665053243,0.9344847508843592,0.9301331038072524
fig3,0.36140690545337206,0.9353325316364969,0.9310173851389594
fig3,0.3626976444014198,0.9361564692201088,0.9318904786380152
fig3,0.3639883833494676,0.9372625181443976,0.9327525256405935
fig3,0.3652791222975153,0.9380533258613395,0.933603665702947
fig3,0.36656986124556307,0.9388429979359385,0.9344440366417593
fig3,0.36786060019361083,0.9396364742607661,0.9352737745335189
fig3,0.3691513391416586,0.9404296223261894,0.9360930137437486
fig3,0.37044207808970636,0.9412198628242838,0.9369018869525938
fig3,0.3717328170377541,0.942008635360742,0.937700525169793
fig3,0.3730235559858019,0.9428002383931312,0.9384890577527256
fig3,0.37431429493384966,0.943581599659968,0.939267612440517
fig3,0.37560503388189737,0.9443748639162806,0.9400363153460712
fig3,0.37689577282994513,0.9451531648506222,0.9407952910251406
fig3,0.3781865117779929,0.9459261066715468,0.941544662432804
fig3,0.37947725072604066,0.9423765499738908,0.9422845510004503
fig3,0.3807679896740884,0.9431388926792894,0.9430150766162064
fig3,0.3820587286221362,0.943914125535952,0.9437363576586442
fig3,0.38334946757018395,0.9443790103113374,0.9444485110224674
fig3,0.38464020651823166,0.9451657877189792,0.9451516521197376
fig3,0.38593094546627943,0.9459581630049962,0.9458458949161079
fig3,0.3872216844143272,0.9463922724856828,0.9465313519302612
fig3,0.38851242336237496,0.9471702593243159,0.9472081342800813
fig3,0.3898031623104227,0.9479043053373812,0.9478763516583674
fig3,0.3910939012584705,0.9486707416661917,0.948536112397433
fig3,0.39238464020651825,0.9491114956644708,0.9491875234434524
fig3,0.39367537915456596,0.9498995111098646,0.9498306904028814
fig3,0.39496611810261373,0.9503343403097625,0.950465717563693
fig3,0.3962568570506615,0.9510785106402949,0.951092707859492
fig3,0.39754759599870926,0.9518206751228959,0.9517117629637403
fig3,0.398838334946757,0.9522676228622764,0.9523229832552156
fig3,0.40141981284285255,0.9577532511738731,0.9535223145484257
fig3,0.4027105517909003,0.9578570155074579,0.9541106200358885
fig3,0.404001290738948,0.9585946310409492,0.954691479688839
fig3,0.4052920296869958,0.9593485808348549,0.9552649877095487
fig3,0.40658276863504356,0.9600824392313754,0.955831237097144
fig3,0.4078735075830913,0.9602007190694656,0.9563903196909556
fig3,0.4091642465311391,0.9609469290399522,0.956942326168469
fig3,0.41045498547918685,0.9616802631585066,0.9574873460405301
fig3,0.4117457244272346,0.9617877589540366,0.958025467705294
fig3,0.4130364633752823,0.9625197836073167,0.9585567784536095
fig3,0.4143272023233301,0.9632517800439241,0.9590813644563109
fig3,0.41561794127137786,0.963357789448194,0.9595993107990303
fig3,0.4169086802194256,0.9640905714062076,0.9601107014933746
fig3,0.4181994191674734,0.964499607992403,0.9606156194886994
fig3,0.41949015811552115,0.9649184002724978,0.9611141466892827
fig3,0.4207808970635689,0.9655756159303313,0.9616063639610054
fig3,0.4220716360116166,0.9620811732781662,0.9620923511547781
fig3,0.4233623749596644,0.9625234104244053,0.9625721870900599
fig3,0.42465311390771215,0.9629488755751652,0.9630459496223793
fig3,0.4259438528557599,0.9633136094674557,0.9635137155936319
fig3,0.4272345918038077,0.9637807829221067,0.9639755608961311
fig3,0.42852533075185545,0.9644507688212771,0.9644315604529021
fig3,0.4298160696999032,0.9648912081256115,0.9648817882249652
fig3,0.431106808647951,0.9652813775191398,0.9653263172776572
fig3,0.4323975475959987,0.9656823473742896,0.9657652197065483
fig3,0.43368828654404645,0.9660965046056242,0.9661985667312443
fig3,0.4349790254920942,0.9664638060033639,0.9666264286497377
fig3,0.436269764440142,0.9669075542679116,0.967048874888575
fig3,0.43756050338818975,0.9675795205155985,0.9674659739631128
fig3,0.4388512423362375,0.9677113212804669,0.9678777935668983
fig3,0.4401419812842853,0.968372005407442,0.968284400499221
fig3,0.441432720232333,0.9684934557688478,0.9686858607453497
fig3,0.44272345918038075,0.9731989436031157,0.969082239434695
fig3,0.4440141981284285,0.9731808810511112,0.9694736008677505
fig3,0.4453049370764763,0.9735871269239276,0.9698600085641084
fig3,0.44659567602452405,0.9739656595482498,0.9702415251994083
fig3,0.4478864149725718,0.9743692658706367,0.9706182126945571
fig3,0.4491771539206196,0.97476039704176,0.9709901321494069
fig3,0.4504678928686673,0.9751400192134091,0.9713573439180412
fig3,0.45175863181671505,0.9752299249895404,0.9717199075926968
fig3,0.4530493707647628,0.9759015173341015,0.9720778819844382
fig3,0.4543401097128106,0.9759997618811758,0.972431325189959
fig3,0.45563084866085835,0.9766596883126079,0.9727802945562605
fig3,0.4569215876089061,0.976765221282176,0.9731248466986475
fig3,0.4582123265569539,0.9771155686789661,0.9734650375406493
fig3,0.45950306550500164,0.977498962265106,0.9738009222634004
fig3,0.46079380445304935,0.9779023350981513,0.9741325553932505
fig3,0.4620845434010971,0.9782588930718932,0.974459990715393
fig3,0.4633752823491449,0.9783622544931003,0.9747832813843615
fig3,0.46466602129719264,0.975148549729437,0.9751024798441007
fig3,0.4659567602452404,0.9754749885779872,0.975417637891239
fig3,0.4672474991932882,0.9755913721153502,0.9757288066789392
fig3,0.46853823814133594,0.975937503389313,0.9760360366843752
fig3,0.46982897708938365,0.9763015012053473,0.9763393777710466
fig3,0.4711197160374314,0.9767245918904686,0.9766388791543463
fig3,0.4724104549854792,0.9767264619438532,0.9769345894348325
fig3,0.47370119393352694,0.9771300557625344,0.9772265566063751
fig3,0.4749919328815747,0.9775160363267292,0.9775148280436045
fig3,0.4762826718296225,0.9778471001515738,0.9777994505147457
fig3,0.47757341077767024,0.9779614764410893,0.9780804702263481
fig3,0.47886414972571795,0.9783043677818715,0.9783579327556717
fig3,0.4801548886737657,0.9786351359709708,0.9786318831465872
fig3,0.4814456276218135,0.9787548333066053,0.97890236585119
fig3,0.48273636656986124,0.9790945746885377,0.9791694247460605
fig3,0.484027105517909,0.9794376984893903,0.9794331031947976
fig3,0.48531784446595677,0.9833923056280993,0.9796934439648062
fig3,0.48660858341400454,0.9834320500164528,0.9799504893079761
fig3,0.4878993223620523,0.9838083026111233,0.9802042809422071
fig3,0.4891900613101,0.9838925486996961,0.9804548600426888
fig3,0.4904808002581478,0.9842301140418435,0.9807022672887458
fig3,0.49177153920619554,0.9845654836521012,0.9809465428133655
fig3,0.4930622781542433,0.9846619240741972,0.981187726257972
fig3,0.49435301710229107,0.9850098619329389,0.9814258567562819
fig3,0.49564375605033884,0.9853653280723973,0.9816609729836556
fig3,0.4969344949983866,0.9854406448013262,0.9818931130490189
fig3,0.4982252339464343,0.9854925021582523,0.9821223146605202
fig3,0.5008067118425299,0.9861608281348934,0.9825720507806408
fig3,0.5020974507905777,0.9862488266501644,0.9827926582745325
fig3,0.5033881897386253,0.9865900950754241,0.9830104732824477
fig3,0.5046789286866731,0.9869178971996946,0.9832255311391105
fig3,0.5059696676347208,0.9869934426472167,0.9834378667493975
fig3,0.5072604065827686,0.9834843936459696,0.9836475145735519
fig3,0.5085511455308164,0.9838270516939365,0.9838545086477329
fig3,0.5098418844788641,0.9838251904600324,0.984058882526795
fig3,0.5111326234269119,0.9841860516582709,0.9842606694374636
fig3,0.5124233623749597,0.9842745255740027,0.9844599020538156
fig3,0.5137141013230074,0.9846141402074428,0.9846566127460301
fig3,0.5150048402710552,0.9846144431420729,0.9848508334323287
fig3,0.516295579219103,0.9849743123068962,0.9850425956480946
fig3,0.5175863181671507,0.9850595859645633,0.985231930478613
fig3,0.5188770571151985,0.9854037180263708,0.9854188686772931
fig3,0.5201677960632463,0.9854040293704321,0.9856034405642771
fig3,0.5214585350112939,0.9857490663359021,0.985785676093726
fig3,0.5227492739593417,0.9858371798260774,0.9859656048558543
fig3,0.5240400129073894,0.9861939136457234,0.9861432560375873
fig3,0.5253307518554372,0.9861945392757123,0.9863186584453791
fig3,0.526621490803485,0.9861926627218935,0.9864918406030327
fig3,0.5279122297515327,0.9865567154311301,0.986662830561293
fig3,0.5292029686995805,0.9901908250353306,0.9868316560925834
fig3,0.5304937076476283,0.9905232168362141,0.9869983445821484
fig3,0.531784446595676,0.990529202992139,0.9871629230950074
fig3,0.5330751855437238,0.9908783253646323,0.9873254183428994
fig3,0.5343659244917716,0.9909464929864321,0.9874858566726146
fig3,0.5356566634398193,0.9909787731209211,0.9876442641283283
fig3,0.5369474023878671,0.9913214990138067,0.9878006664334652
fig3,0.5382381413359149,0.9913214990138067,0.9879550889639415
fig3,0.5395288802839626,0.9916591976173383,0.988107556777605
fig3,0.5408196192320103,0.9917284152173306,0.9882580946051467
fig3,0.542110358180058,0.9917687832996572,0.9884067268842122
fig3,0.5434010971281058,0.9924354932391672,0.9885534777432738
fig3,0.5446918360761536,0.9924542548056656,0.9886983709943563
fig3,0.5459825750242013,0.9924671195713722,0.9888414301441841
fig3,0.5472733139722491,0.9924839265693646,0.9889826784192072
fig3,0.5485640529202969,0.9925392172261582,0.9891221387357093
fig3,0.5498547918683446,0.988995535894476,0.9892598337352843
fig3,0.5511455308163924,0.989349735612951,0.9893957857437674
fig3,0.5524362697644402,0.9893494227937125,0.9895300168386537
fig3,0.5537270087124879,0.9896714495998933,0.9896625488015234
fig3,0.5550177476605357,0.9897092992952627,0.9897934031540978
fig3,0.5563084866085835,0.9897919843835783,0.9899226010940096
fig3,0.5575992255566312,0.9898201614585301,0.9900501636150985
fig3,0.558889964504679,0.9901368246128996,0.9901761114283575
fig3,0.5601807034527266,0.9901437159010134,0.9903004649704323
fig3,0.5614714424007744,0.9901371300603896,0.9904232443923333
fig3,0.5627621813488222,0.9904913182655932,0.9905444696470712
fig3,0.5640529202968699,0.9905577677711204,0.9906641603994278
fig3,0.5653436592449177,0.9905800504462712,0.9907823360635869
fig3,0.5666343981929655,0.9909260905932213,0.9908990158492188
fig3,0.5679251371410132,0.9909226176432653,0.9910142186607143
fig3,0.569215876089061,0.9909248388178153,0.9911279632065287
fig3,0.5705066150371088,0.9912453791902701,0.9912402679330892
fig3,0.5717973539851565,0.994462309107998,0.9913511510728586
fig3,0.5730880929332043,0.9945154625207466,0.9914606306476708
fig3,0.574378831881252,0.9945796167093526,0.9915687243794482
fig3,0.5756695708292998,0.9945969202826647,0.9916754498428078
fig3,0.5769603097773476,0.9949316362947918,0.9917808243385465
fig3,0.5782510487253952,0.9949255168178461,0.9918848649719385
fig3,0.579541787673443,0.9949292720553464,0.9919875886497433
fig3,0.5808325266214908,0.9953061406969099,0.9920890120089072
fig3,0.5821232655695385,0.9953069822485208,0.9921891515268659
fig3,0.5834140045175863,0.9953789651838778,0.992288023433284
fig3,0.5847047434656341,0.9954236843171329,0.9923856438070198
fig3,0.5859954824136818,0.9954325963616191,0.99248202848237
fig3,0.5872862213617296,0.9957686662814869,0.992577193081121
fig3,0.5885769603097774,0.9957722081653706,0.9926711530685484
fig3,0.5898676992578251,0.9957673979226263,0.9927639236873895
fig3,0.5911584382058729,0.9961132916613868,0.9928555199841628
fig3,0.5924491771539206,0.9961408349876102,0.9929459568206347
fig3,0.5937399161019684,0.9929223107320871,0.9930352489016774
fig3,0.5950306550500162,0.9929447786091143,0.993123410680225
fig3,0.5963213939980639,0.9932929537653947,0.9932104564848772
fig3,0.5976121329461116,0.993292642174257,0.9932964004566338
fig3,0.5989028718941594,0.9932951260962871,0.9933812565064252
fig3,0.6014843497902549,0.9932945082966331,0.9935477598282416
fig3,0.6027750887383027,0.9936245463579765,0.9936294341130999
fig3,0.6040658276863504,0.9936411675000887,0.993710074540636
fig3,0.6053565666343982,0.9936750436418871,0.9937896941901063
fig3,0.606647305582446,0.9937364864406895,0.993868306012149
fig3,0.6079380445304937,0.9937360096976806,0.9939459227166689
fig3,0.6092287834785415,0.9940840856267971,0.9940225569543504
fig3,0.6105195224265892,0.9940809750957049,0.9940982211143108
fig3,0.611810261374637,0.9940865971635201,0.9941729274956623
fig3,0.6131010003226848,0.9940831558185405,0.9942466882404983
fig3,0.6143917392707325,0.9975233054848551,0.994319515287308
fig3,0.6156824782187803,0.9974731585852366,0.9943914204829467
fig3,0.616973217166828,0.9977996955433405,0.9944624154737615
fig3,0.6182639561148757,0.9978392924587687,0.9945325117741202
fig3,0.6195546950629235,0.9978401816210909,0.9946017207797639
fig3,0.6208454340109713,0.9978569863185247,0.9946700537368955
fig3,0.622136172959019,0.9979532412886258,0.9947375217147755
fig3,0.6234269119070668,0.9979532412886258,0.994804135660524
fig3,0.6247176508551145,0.997954503616042,0.9948699063766304
fig3,0.6260083898031623,0.9983146978339286,0.9949348445361177
fig3,0.6272991287512101,0.9983116038850206,0.9949989607159664
fig3,0.6285898676992578,0.9983064298472688,0.9950622652960461
fig3,0.6298806066473056,0.998316337944821,0.995124768547234
fig3,0.6311713455953534,0.9983172521634059,0.9951864806153723
fig3,0.6324620845434011,0.9983129080142552,0.9952474115016527
fig3,0.6337528234914489,0.998685110775962,0.9953075711332016
fig3,0.6350435624394967,0.9986760547386362,0.9953669692074668
fig3,0.6363343013875443,0.9953090435559624,0.9954256154365615
fig3,0.6376250403355921,0.9953083823713195,0.9954835192827993
fig3,0.6389157792836399,0.9953188965023284,0.9955406901775619
fig3,0.6402065182316876,0.9956616813430865,0.9955971373810121
fig3,0.6414972571797354,0.9956616813430865,0.9956528700729961
fig3,0.6427879961277831,0.9956638703717573,0.9957078972919657
fig3,0.6440787350758309,0.9956619929342243,0.9957622279427044
fig3,0.6453694740238787,0.9956607495069033,0.9958158708447202
fig3,0.6466602129719264,0.9956607495069033,0.9958688347606618
fig3,0.6479509519199742,0.9956607495069033,0.9959211282130908
fig3,0.649241690868022,0.9956607495069033,0.9959727597200836
fig3,0.6505324298160697,0.9960081492845025,0.996023737690904
fig3,0.6518231687641175,0.9960081492845025,0.996074070350689
fig3,0.6531139077121653,0.9960088574893236,0.9961237658703541
fig3,0.6544046466602129,0.9960464164520915,0.9961728323431216
fig3,0.6556953856082607,0.9961080780672791,0.996221277717259
fig3,0.6569861245563084,0.9960935374218728,0.9962691098392844
fig3,0.6582768635043562,0.999605105907678,0.9963163365150327
fig3,0.659567602452404,0.9996354057334421,0.9963629653714607
fig3,0.6608583414004517,0.9996381502087108,0.9964090039889828
fig3,0.6621490803484995,0.9996381502087108,0.9964544598478912
fig3,0.6634398192965473,0.9996337071455501,0.9964993403056254
fig3,0.664730558244595,1.000005159829892,0.996543652658217
fig3,0.6660212971926428,1.0000025457290413,0.9965874040727222
fig3,0.6673120361406906,1.0000025457290413,0.9966306016656241
fig3,0.6686027750887383,0.9999982781192841,0.9966732524880217
fig3,0.6698935140367861,1.0000037823544266,0.9967153633931961
fig3,0.6711842529848339,1.000002214920368,0.9967569412494752
fig3,0.6724749919328816,1.000002214920368,0.9967979928210288
fig3,0.6737657308809293,0.9999972813799494,0.9968385247435387
fig3,0.675056469828977,0.9999950593187078,0.996878543589907
fig3,0.6763472087770248,1.000367384674419,0.9969180558670447
fig3,0.6776379477250726,1.0003672719853092,0.9969570679863147
fig3,0.6789286866731203,0.9968788258985816,0.9969955862885874
fig3,0.6802194256211681,0.9968923154380054,0.9970336170052848
fig3,0.6815101645692159,0.9968899080690403,0.99707116634665
fig3,0.6828009035172636,0.9968920628443174,0.9971082403429774
fig3,0.6840916424653114,0.9972386587771203,0.9971448450513024
fig3,0.6853823814133592,0.9972386587771203,0.9971809864063308
fig3,0.6866731203614069,0.9972374153497994,0.9972166702820933
fig3,0.6879638593094547,0.9972355304875282,0.9972519024659813
fig3,0.6892545982575025,0.997239904167231,0.9972866886655507
fig3,0.6905453372055502,0.9972383481650592,0.9973210345366108
fig3,0.691836076153598,0.9972380385297657,0.9973549456389542
fig3,0.6931268151016456,0.9972336693406927,0.9973884274818194
fig3,0.6944175540496934,0.9972386587771203,0.9974214855187145
fig3,0.6957082929977412,0.9972386587771203,0.9974541250737294
fig3,0.6969990319457889,0.997237103267193,0.9974863514903718
fig3,0.6982897708938367,0.9972349226067883,0.9975181699765676
fig3,0.7008712487899322,1.000846933368842,0.9975806037055297
fig3,0.70216198773798,1.0008505674970842,0.997611229123802
fig3,0.7034527266860278,1.0008505674970842,0.9976414668675007
