tau_q_or_tag,t_hat,T_or_spread_B1,T_or_spread_B105
0.003,0.09477443609022557,0.1470519247782257,0.14847601113346268
0.003,0.09726817042606516,0.16078159041056866,0.16214986065132664
0.003,0.09976190476190476,0.17477789646033248,0.17608509091125474
0.003,0.10225563909774436,0.1889890564305755,0.19023123609245768
0.003,0.10474937343358395,0.20336668442520536,0.20454107636917246
0.003,0.10724310776942356,0.217865904994051,0.21897075101743235
0.003,0.10973684210526316,0.23244537220113082,0.23347978531653135
0.003,0.11223057644110275,0.2470672197118079,0.24803105125442293
0.003,0.11472431077694235,0.26169695990088765,0.26259067872166475
0.003,0.11721804511278196,0.27630334661415035,0.2771279308851322
0.003,0.11971177944862155,0.2908582133001415,0.291615054812135
0.003,0.12220551378446115,0.3053362957622761,0.3060271161704512
0.003,0.12469924812030075,0.3197150467258266,0.32034182494038865
0.003,0.12719298245614033,0.33397444772630536,0.3345393575046116
0.003,0.12968671679197993,0.3480968224534483,0.3486021791944969
0.003,0.13218045112781954,0.36206665458533877,0.3625148703274555
0.003,0.13467418546365914,0.37587041227118045,0.3762639579315193
0.003,0.13716791979949874,0.38949638073065757,0.3898377546854524
0.003,0.13966165413533835,0.4029345039033,0.40322620608062104
0.003,0.14215538847117795,0.416176235667281,0.41642074640191856
0.003,0.14464912280701753,0.42921440083082923,0.4294141638098133
0.003,0.14714285714285713,0.44204306587058395,0.44220047457333056
0.003,0.14963659147869673,0.4546574192142535,0.45477480632337797
0.003,0.15213032581453634,0.467053660746303,0.46713329007018217
0.003,0.15462406015037594,0.4792289001302001,0.47927296063918245
0.003,0.15711779448621555,0.49118106348838103,0.4911916651194916
0.003,0.15961152882205512,0.5029088079506362,0.5028879788830223
0.003,0.16210526315789472,0.5144114435662073,0.5143611287124439
0.003,0.16459899749373433,0.525688862075316,0.525610922571617
0.003,0.16709273182957393,0.5367414720503237,0.5366376855566168
0.003,0.16958646616541354,0.5475701399187527,0.5474422015737698
0.003,0.1720802005012531,0.5581761364171227,0.5580256603142549
0.003,0.17457393483709271,0.5685610880361874,0.5683896091038223
0.003,0.17706766917293232,0.5787269330474965,0.5785359092448865
0.003,0.17956140350877192,0.5886758817277554,0.5884666964710168
0.003,0.18205513784461153,0.5984103804195772,0.5981843451776431
0.003,0.18454887218045113,0.6079330790992327,0.6076914360980248
0.003,0.1870426065162907,0.6172468021397185,0.6169907271358968
0.003,0.1895363408521303,0.6263545219857317,0.6260851270674606
0.003,0.1920300751879699,0.6352593354787333,0.634977671867348
0.003,0.19452380952380952,0.6439644425911439,0.6436715034164094
0.003,0.19701754385964912,0.6524731273476918,0.6521698503792204
0.003,0.19951127819548872,0.6607887407338596,0.6604760110520007
0.003,0.2020050125313283,0.6689146854063158,0.6685933380009799
0.003,0.2044987468671679,0.6768544020347509,0.6765252243258897
0.003,0.2069924812030075,0.6846113571209818,0.684275091388205
0.003,0.2094862155388471,0.6921890321615487,0.6918463778865297
0.003,0.2119799498746867,0.6995909140141675,0.6992425301260494
0.003,0.21447368421052632,0.7068204863637946,0.7064669933904364
0.003,0.2169674185463659,0.713881222177648,0.7135232043011697
0.003,0.2194611528822055,0.7207765770489066,0.7204145840659942
0.003,0.2219548872180451,0.7275099833485761,0.7271445325369167
0.003,0.2244486215538847,0.7340848451082784,0.7337164230020891
0.003,0.2269423558897243,0.7405045335483817,0.7401335976241709
0.003,0.2294360902255639,0.7467723832055433,0.746399363481774
0.003,0.23192982456140349,0.7528916885864725,0.7525169891378579
0.003,0.2344235588972431,0.758865701293256,0.7584897016886247
0.003,0.2369172932330827,0.7646976275956313,0.7643206842562897
0.003,0.2394110275689223,0.7703906263620706,0.7700130738429161
0.003,0.2419047619047619,0.7759478073610965,0.7755699595687652
0.003,0.2443984962406015,0.781372229856052,0.7809943811935638
0.003,0.24689223057644108,0.7866669014784147,0.7862893279282921
0.003,0.24938596491228068,0.7918347773612932,0.7914577375106568
0.003,0.25187969924812026,0.7968787594766105,0.7965024954776795
0.003,0.25437343358395986,0.8018016961768222,0.801426434661942
0.003,0.25686716791979947,0.8066063819122415,0.806232334849422
0.003,0.25936090225563907,0.8112955571057618,0.8109229226111474
0.003,0.2618546365914787,0.815871908160957,0.815500871261245
0.003,0.2643483709273183,0.8203380675958555,0.8199688009508184
0.003,0.2668421052631579,0.8246966142764294,0.8243292788541576
0.003,0.2693358395989975,0.8289500737568694,0.828584819483529
0.003,0.2718295739348371,0.8331009186933247,0.8327378850485928
0.003,0.2743233082706767,0.8371515693342769,0.8367908859271365
0.003,0.2768170426065163,0.84110439406887,0.8407461811769888
0.003,0.2793107769423559,0.844961710041895,0.8446060791114447
0.003,0.28180451127819545,0.8487257837912625,0.8483728379275753
0.003,0.28429824561403505,0.8523988319566146,0.8520486663685044
0.003,0.28679197994987465,0.8559830219922946,0.855635724421755
0.003,0.28928571428571426,0.8594804729305721,0.8591361240586615
0.003,0.29177944862155386,0.8628932561562088,0.8625519299785626
0.003,0.29427318295739346,0.8662233961970869,0.8658851603892808
0.003,0.29676691729323307,0.8694728715460887,0.8691377878026116
0.003,0.29926065162907267,0.8726436154625805,0.8723117398182445
0.003,0.3017543859649123,0.8757375168267292,0.8754088999593972
0.003,0.3042481203007519,0.8787564209547611,0.8784311084760145
0.003,0.3067418546365915,0.8817021304470654,0.8813801631741629
0.003,0.3092355889724311,0.8845764060185024,0.884257820230441
0.003,0.31172932330827063,0.8873809673400598,0.8870657950272494
0.003,0.31422305764411024,0.8901174938704637,0.8898057629555249
0.003,0.31671679197994984,0.8927876256801721,0.8924793602503811
0.003,0.31921052631578944,0.895392964281778,0.8950881847846679
0.003,0.32170426065162905,0.8979350734319873,0.8976337968840847
0.003,0.32419799498746865,0.9004154799598649,0.9001177201210219
0.003,0.32669172932330826,0.9028356745273797,0.9025414420911144
0.003,0.32918546365914786,0.9051971124613867,0.9049064152133277
0.003,0.33167919799498746,0.907501214495309,0.9072140574772578
0.003,0.33417293233082707,0.9097493675496511,0.9094657532117096
0.003,0.33666666666666667,0.9119429254883182,0.91166285383176
0.003,0.3391604010025062,0.9140832098578291,0.913806678569125
0.003,0.3416541353383458,0.9161715106034263,0.9158985151961098
0.003,0.3441478696741854,0.9182090868127109,0.9179396207366448
0.003,0.34664160401002503,0.9201971673981548,0.9199312221673841
0.003,0.34913533834586463,0.9221369518005929,0.9218745170975609
0.003,0.35162907268170424,0.9240296106637882,0.9237706744567157
0.003,0.35412280701754384,0.9258762865045673,0.9256208351360633
0.003,0.35661654135338344,0.9276780943547565,0.9274261126480636
0.003,0.35911027568922305,0.9294361224135885,0.9291875937654582
0.003,0.36160401002506265,0.9311514326747115,0.9309063391333225
0.003,0.36409774436090225,0.9328250615242899,0.9325833838806235
0.003,0.36659147869674186,0.9344580203629101,0.9342197382314446
0.003,0.3690852130325814,0.9360512961880418,0.9358163880723329
0.003,0.371578947368421,0.9376058521497018,0.9373742955272764
0.003,0.3740726817042606,0.9391226281508105,0.9388943995372654
0.003,0.3765664160401002,0.940602541375047,0.9403776163836051
0.003,0.3790601503759398,0.9420464868276291,0.9418248402402749
0.003,0.3815538847117794,0.9434553378606075,0.943236943683232
0.003,0.384047619047619,0.9448299467191372,0.9446147782381725
0.003,0.38654135338345863,0.946171144986632,0.9459591748254994
0.003,0.38903508771929823,0.9474797441341262,0.94727094430618
0.003,0.39152882205513784,0.9487565359805722,0.9485508779289824
0.003,0.39402255639097744,0.9500022931474836,0.9497997478051038
0.003,0.39651629072681704,0.9512177695524697,0.9510183073755492
0.003,0.3990100250626566,0.9524037008231921,0.9522072918467003
0.003,0.4015037593984962,0.9535608047652739,0.953367418629675
0.003,0.4039974937343358,0.9546897817840796,0.9544993877764463
0.003,0.4064912280701754,0.9557913152888678,0.9556038823910122
0.003,0.408984962406015,0.9568660720953915,0.9566815690075067
0.003,0.4114786967418546,0.9579147028948091,0.9577330980693799
0.003,0.4139724310776942,0.9589378425246509,0.9587591042090374
0.003,0.4164661654135338,0.9599361104605757,0.9597602067126382
0.003,0.4189598997493734,0.9609101111396858,0.9607370098682312
0.003,0.421453634085213,0.9618604343018706,0.9616901032855615
0.003,0.42394736842105263,0.9627876553938985,0.9626200623200079
0.003,0.4264411027568922,0.9636923358753697,0.9635274483496914
0.003,0.4289348370927318,0.9645750235946218,0.9644128091673552
0.003,0.4314285714285714,0.965436253076394,0.9652766792794087
0.003,0.433922305764411,0.9662765458807022,0.9661195802253619
0.003,0.4364160401002506,0.9670964108822839,0.9669420209038114
0.003,0.4389097744360902,0.9678963446035365,0.9677444978691565
0.003,0.4414035087719298,0.9686768315117764,0.9685274956240354
0.003,0.4438972431077694,0.969438344300281,0.9692914869463554
0.003,0.446390977443609,0.9701813441758638,0.9700369331206659
0.003,0.4488847117794486,0.9709062811527377,0.970764284251668
0.003,0.4513784461152882,0.9716135943000734,0.9714739795263909
0.003,0.4538721804511278,0.9723037120093357,0.9721664474779208
0.003,0.45636591478696736,0.9729770522911693,0.9728421062331996
0.003,0.45885964912280697,0.9736340229827981,0.9735013638027687
0.003,0.46135338345864657,0.9742750219962182,0.9741446182494968
0.003,0.4638471177944862,0.9749004376131006,0.9747722580382252
0.003,0.4663408521303258,0.9755106486305563,0.9753846621482904
0.003,0.4688345864661654,0.976106024695067,0.9759822004164375
0.003,0.471328320802005,0.9766869264039677,0.9765652336579845
0.003,0.4738220551378446,0.9772537056372903,0.9771341139508043
0.003,0.4763157894736842,0.9778067057341202,0.9776891848606701
0.003,0.4788095238095238,0.9783462616375477,0.9782307815626147
0.003,0.4813032581453634,0.9788727001881264,0.978759231122285
0.003,0.483796992481203,0.9793863402802535,0.9792748526807291
0.003,0.48629072681704255,0.9798874930379048,0.9797779576188752
0.003,0.48878446115288215,0.9803764620551384,0.980268849769971
0.003,0.49127819548872176,0.980853543507693,0.9807478255686675
0.003,0.49377192982456136,0.9813190263838992,0.9812151742748311
0.003,0.49626566416040097,0.9817731926720789,0.9816711781397368
0.003,0.49875939849624057,0.982216317474476,0.9821161125341469
0.003,0.5012531328320802,0.9826486692196132,0.9825502461563644
0.003,0.5037468671679197,0.9830705098321109,0.9829738412177695
0.003,0.5062406015037594,0.9834820948330204,0.9833871535142642
0.003,0.5087343358395989,0.9838836735223349,0.98379043263891
0.003,0.5112280701754386,0.9842754892217729,0.9841839221908344
0.003,0.5137218045112781,0.9846577792265526,0.9845678597450171
0.003,0.5162155388471178,0.9850307751384421,0.9849424772114929
0.003,0.5187092731829573,0.985394702914066,0.9853080008180531
0.003,0.521203007518797,0.9857497830042834,0.985664651326674
0.003,0.5236967418546365,0.9860962305121829,0.986012644117373
0.003,0.5261904761904762,0.9864342552999503,0.9863521893561759
0.003,0.5286842105263158,0.986764062156049,0.9866834921148105
0.003,0.5311779448621553,0.9870858508438954,0.987006752464095
0.003,0.533671679197995,0.9873998162983493,0.9873221656309263
0.003,0.5361654135338345,0.9877061487475214,0.9876299221394527
0.003,0.5386591478696742,0.9880050337185452,0.9879302077967987
0.003,0.5411528822055137,0.9882966522960914,0.9882232040017502
0.003,0.5436466165413534,0.9885811811284322,0.9885090876835112
0.003,0.5461403508771929,0.9888587925813392,0.9887880315073669
0.003,0.5486340852130326,0.9891296548190196,0.9890602039359391
0.003,0.5511278195488721,0.9893939319246512,0.9893257693324101
0.003,0.5536215538847118,0.9896517840149456,0.9895848881177614
0.003,0.5561152882205513,0.9899033672678101,0.989837716732894
0.003,0.5586090225563909,0.9901488341049958,0.990084407912761
0.003,0.5611027568922305,0.990388333211297,0.9903251106176949
0.003,0.5635964912280701,0.9906220096942349,0.9905599702489886
0.003,0.5660902255639098,0.9908500050820729,0.9907891286084889
0.003,0.5685839598997493,0.9910724575228939,0.9910127241262316
0.003,0.571077694235589,0.9912895017531209,0.9912308918374718
0.003,0.5735714285714285,0.9915012692461674,0.9914437634623647
0.003,0.5760651629072682,0.9917078883131857,0.9916514676131754
0.003,0.5785588972431077,0.9919094841217809,0.9918541297189086
0.003,0.5810526315789474,0.9921061787780344,0.9920518721694898
0.003,0.5835463659147869,0.9922980914353889,0.9922448143787865
0.003,0.5860401002506265,0.99248533837157,0.9924330728897787
0.003,0.5885338345864661,0.9926680330037161,0.9926167613984151
0.003,0.5910275689223057,0.9928462860032727,0.9927959908274421
0.003,0.5935213032581453,0.993020205370358,0.9929708694328487
0.003,0.5960150375939849,0.9931898964734622,0.9931415028606665
0.003,0.5985087719298245,0.9933554620456662,0.9933079940913702
0.003,0.6010025062656641,0.9935170024668826,0.9934704437493691
0.003,0.6034962406015038,0.9936746155185938,0.9936289498782218
0.003,0.6059899749373433,0.993828396764018,0.9937836082908094
0.003,0.608483709273183,0.9939784392900084,0.9939345123131358
0.003,0.6109774436090225,0.9941248340120223,0.9940817531043373
0.003,0.6134711779448622,0.9942676696431862,0.9942254196193009
0.003,0.6159649122807017,0.9944070326941561,0.9943655986162034
0.003,0.6184586466165413,0.9945430075600192,0.9945023747181888
0.003,0.6209523809523809,0.9946756766452101,0.9946358305600184
0.003,0.6234461152882205,0.9948051203261674,0.994766046755184
0.003,0.6259398496240601,0.9949314170013248,0.9948931019221685
0.003,0.6284335839598997,0.9950546431830459,0.9950170728038057
0.003,0.6309273182957393,0.995174873496388,0.9951380342508708
0.003,0.6334210526315789,0.9952921808199147,0.9952560593533049
0.003,0.6359147869674185,0.9954066362033376,0.9953712193847233
0.003,0.6384085213032581,0.9955183089651242,0.9954835838733783
0.003,0.6409022556390978,0.9956272667529269,0.995593220688238
0.003,0.6433959899749373,0.995733575600299,0.9957001960577415
0.003,0.6458897243107768,0.995837299896249,0.9958045745820235
0.003,0.6483834586466165,0.9959385024633729,0.9959064193013887
0.003,0.650877192982456,0.9960372446192564,0.9960057917154266
0.003,0.6533709273182957,0.9961335861806142,0.9961027518418
0.003,0.6558646616541353,0.9962275855054232,0.9961973582463687
0.003,0.6583583959899749,0.9963192995351021,0.9962896680590114
0.003,0.6608521303258145,0.9964087838457748,0.99637973704615
0.003,0.6633458646616541,0.9964960926404068,0.9964676195932597
0.003,0.6658395989974937,0.9965812788064278,0.9965533687766175
0.003,0.6683333333333333,0.9966643939417144,0.9966370363853129
0.003,0.6708270676691729,0.9967454883859579,0.9967186729115821
0.003,0.6733208020050124,0.9968246113135653,0.9967983277549437
0.003,0.6758145363408521,0.9969018105985865,0.9968760489218417
0.003,0.6783082706766916,0.9969771330319892,0.9969518833986891
0.003,0.6808020050125313,0.9970506242605199,0.9970258769963891
0.003,0.6832957393483708,0.997122328782984,0.9970980743691649
0.003,0.6857894736842105,0.9971922900279321,0.9971685191363431
0.003,0.68828320802005,0.9972605504206669,0.9972372538640978
0.003,0.6907769423558897,0.997327151266437,0.9973043200302181
0.003,0.6932706766917293,0.9973921329099442,0.9973697581383166
0.003,0.6957644110275689,0.9974555347679942,0.9974336077549806
0.003,0.6982581453634085,0.997517395206057,0.9974959073965278
0.003,0.7007518796992481,0.9975777517005746,0.9975566947103167
0.003,0.7032456140350877,0.9976366408242847,0.9976160063882902
0.003,0.7057393483709272,0.9976940982268698,0.9976738782447022
0.003,0.7082330827067669,0.9977501587575284,0.9977303452732724
0.003,0.7107268170426064,0.9978048563919737,0.9977854415828916
0.003,0.7132205513784461,0.9978582241718927,0.9978392003774881
0.003,0.7157142857142856,0.9979102945329181,0.9978916541940386
0.003,0.7182080200501253,0.9979610989484907,0.9979428346665137
0.003,0.7207017543859648,0.9980106682254684,0.9979927727411039
0.003,0.7231954887218045,0.9980590323702914,0.9980414985290015
0.003,0.725689223057644,0.9981062207486896,0.9980890415403977
0.003,0.7281829573934837,0.9981522618368002,0.9981354303916654
0.003,0.7306766917293233,0.998197183609832,0.998180693156308
0.003,0.7331704260651628,0.9982410132570048,0.9982248571711398
0.003,0.7356641604010025,0.9982837773067312,0.998267949075059
0.003,0.738157894736842,0.9983255016862767,0.9983099949046164
0.003,0.7406516290726817,0.9983662116994536,0.9983510201027694
0.003,0.7431453634085212,0.9984059320003146,0.9983910494165615
0.003,0.7456390977443609,0.9984446865802354,0.9984301069604323
0.003,0.7481328320802004,0.9984824990114016,0.9984682164148938
0.003,0.7506265664160401,0.9985193921349276,0.9985054007458231
0.003,0.7531203007518796,0.9985553882925101,0.9985416823987298
0.003,0.7556140350877193,0.9985905093595283,0.9985770833342034
0.003,0.7581077694235588,0.998624776557148,0.998611624890781
0.003,0.7606015037593984,0.9986582106615285,0.9986453279516155
0.003,0.763095238095238,0.9986908319383014,0.9986782128757725
0.003,0.7655889724310776,0.9987226601084208,0.998710299481536
0.003,0.7680827067669173,0.9987537145014017,0.9987416072133174
0.003,0.7705764411027568,0.9987840138873726,0.9987721549163537
0.003,0.7730701754385965,0.9988135766487971,0.9988019610878094
0.003,0.775563909774436,0.9988424206827529,0.9988310436863997
0.003,0.7780576441102757,0.9988705634783741,0.998859420317604
0.003,0.7805513784461152,0.998898022067283,0.9988871080944498
0.003,0.7830451127819549,0.9989248131225468,0.9989141237814226
0.003,0.7855388471177944,0.9989509527929977,0.9989404835935786
0.003,0.7880325814536341,0.9989764570011275,0.9989662035833804
0.003,0.7905263157894736,0.9990013411353578,0.9989912991714812
0.003,0.7930200501253132,0.9990256202743832,0.9990157855586992
0.003,0.7955137844611528,0.9990493091775647,0.9990396775561325
0.003,0.7980075187969924,0.999072422117284,0.9990629895340887
0.003,0.800501253132832,0.9990949731744225,0.9990857356432544
0.003,0.8029949874686716,0.9991169759471525,0.9991079295462438
0.003,0.8054887218045113,0.9991384438198061,0.9991295847157868
0.003,0.8079824561403508,0.9991593897693365,0.9991507142259817
0.003,0.8104761904761905,0.9991798264893614,0.9991713307889765
0.003,0.81296992481203,0.9991997664125845,0.9991914469392374
0.003,0.8154636591478697,0.9992192214659943,0.9992110746833891
0.003,0.8179573934837092,0.9992382035581311,0.9992302259794839
0.003,0.8204511278195488,0.9992567241757613,0.9992489123948409
0.003,0.8229448621553884,0.9992747945133822,0.9992671451695798
0.003,0.825438596491228,0.9992924255611563,0.9992849353819462
0.003,0.8279323308270676,0.9993096279309457,0.9993022936864382
0.003,0.8304260651629072,0.9993264120927784,0.9993192306510927
0.003,0.8329197994987468,0.9993427881894219,0.999335756439258
0.003,0.8354135338345864,0.9993587661607354,0.9993518810639574
0.003,0.837907268170426,0.9993743556958576,0.9993676142744333
0.003,0.8404010025062656,0.9993895662108079,0.999382965554449
0.003,0.8428947368421053,0.9994044069395058,0.999397944181083
0.003,0.8453884711779448,0.9994188868564806,0.9994125592014906
0.003,0.8478822055137843,0.9994330147139715,0.999426819408949
0.003,0.850375939849624,0.9994467991353695,0.999440733478913
0.003,0.8528696741854636,0.9994602484349264,0.9994543097849895
0.003,0.8553634085213032,0.999473370769359,0.9994675565411916
0.003,0.8578571428571428,0.9994861740232002,0.9994804816697023
0.003,0.8603508771929824,0.9994986660439179,0.9994930930807168
0.003,0.862844611528822,0.9995108543527779,0.9995053983306417
0.003,0.8653383458646616,0.9995227463834991,0.9995174049253303
0.003,0.8678320802005012,0.9995343492341551,0.9995291199756122
0.003,0.8703258145363408,0.9995456700232325,0.9995405506775908
0.003,0.8728195488721804,0.9995567156094347,0.9995517039231365
0.003,0.87531328320802,0.9995674925981266,0.9995625863461888
0.003,0.8778070175438596,0.9995780076538584,0.9995732046859458
0.003,0.8803007518796991,0.9995882670043652,0.9995835652021756
0.003,0.8827944862155388,0.9995982769463977,0.9995936742204217
0.003,0.8852882205513783,0.9996080435359787,0.9996035378451191
0.003,0.887781954887218,0.9996175727184058,0.9996131620578399
0.003,0.8902756892230576,0.9996268701962253,0.9996225526193205
0.003,0.8927694235588972,0.9996359416169162,0.9996317152031347
0.003,0.8952631578947368,0.9996447925414658,0.9996406554078531
0.003,0.8977568922305764,0.999653428254443,0.9996493785568028
0.003,0.900250626566416,0.9996618540083821,0.9996578899413398
0.003,0.9027443609022556,0.9996700749337595,0.9996661947330308
0.003,0.9052380952380952,0.9996780959913891,0.9996742979114086
0.003,0.9077318295739347,0.9996859220633063,0.9996822044017384
0.003,0.9102255639097744,0.9996935578081314,0.9996899189162436
0.003,0.9127192982456139,0.9997010079845285,0.9996974462019954
0.003,0.9152130325814536,0.9997082770229404,0.9997047907659997
0.003,0.9177067669172931,0.9997153693233751,0.999711957029085
0.003,0.9202005012531328,0.9997222891957124,0.9997189493273794
0.003,0.9226942355889723,0.9997290408297173,0.9997257718806019
0.003,0.925187969924812,0.9997356283245147,0.9997324288172144
0.003,0.9276817042606516,0.9997420556744991,0.9997389241718245
0.003,0.9301754385964912,0.9997483267383664,0.9997452618111365
0.003,0.9326691729323308,0.9997544453855051,0.9997514456560719
0.003,0.9351629072681703,0.999760415232785,0.9997574793353874
0.003,0.93765664160401,0.9997662399911448,0.9997633665997415
0.003,0.9401503759398495,0.9997719230711705,0.9997691108765141
0.003,0.9426441102756892,0.9997774680648966,0.9997747157854764
0.003,0.9451378446115287,0.999782878185701,0.9997801845989012
0.003,0.9476315789473684,0.9997881567852747,0.9997855206494263
0.003,0.9501253132832079,0.9997933070871098,0.999790727176749
0.003,0.9526190476190476,0.9997983321495852,0.9997958073095221
0.003,0.9551127819548871,0.9998032350143155,0.9998007641009278
0.003,0.9576065162907268,0.9998080188017497,0.9998056006655397
0.003,0.9601002506265663,0.9998126861431207,0.9998103196813097
0.003,0.962593984962406,0.9998172400910561,0.9998149242231827
0.003,0.9650877192982455,0.999821683282309,0.9998194169612826
0.003,0.9675814536340851,0.9998260184801759,0.9998238006357676
0.003,0.9700751879699248,0.9998302483239807,0.9998280779562772
0.003,0.9725689223057643,0.9998343752678379,0.9998322513825669
0.003,0.975062656641604,0.9998384018739511,0.9998363234872176
0.003,0.9775563909774435,0.9998423306497541,0.9998402968030456
0.003,0.9800501253132832,0.9998461638446927,0.9998441735955057
0.003,0.9825438596491227,0.9998499038504335,0.9998479562821667
0.003,0.9850375939849624,0.9998535529790736,0.9998516472139193
0.003,0.9875313283208019,0.9998571133198533,0.999855248458122
0.003,0.9900250626566416,0.9998605871970248,0.9998587623718294
0.003,0.9925187969924811,0.9998639765655957,0.9998621909396448
0.003,0.9950125313283207,0.9998672835182127,0.9998655362740361
0.003,0.9975062656641603,0.9998705101060603,0.999868800416396
0.003,1.0,0.9998736582404204,0.9998719853251093
0.03,0.005,1.5603162391264933e-27,1.8752227065849588e-26
0.03,0.007493734335839599,2.223119988749e-19,1.2012075612583326e-18
0.03,0.009987468671679198,4.107313457344043e-15,1.4828554221005716e-14
0.03,0.012481203007518798,1.9146664475863822e-12,5.414322254473791e-12
0.03,0.014974937343358394,1.3515224860794647e-10,3.2417499082642713e-10
0.03,0.017468671679197995,3.1575136248776584e-09,6.7238482399666325e-09
0.03,0.019962406015037595,3.633706659082719e-08,7.068766036121608e-08
0.03,0.02245614035087719,2.5782608242245297e-07,4.6700651499715874e-07
0.03,0.02494987468671679,1.2932194030856462e-06,2.2104077016493913e-06
0.03,0.02744360902255639,5.008903013089971e-06,8.157688010195733e-06
0.03,0.029937343358395988,1.5902819164463378e-05,2.4859155703641028e-05
0.03,0.03243107769423559,4.315901365955619e-05,6.511814165885389e-05
0.03,0.034924812030075185,0.00010320850454956344,0.00015096292215378826
0.03,0.03741854636591478,0.00022243509302194631,0.0003165219317639601
0.03,0.03991228070175438,0.0004395259576415258,0.0006101882977419132
0.03,0.04240601503759398,0.0008069338548775096,0.001095493100647765
0.03,0.04489974937343358,0.0013910010442368228,0.0018502714375273016
0.03,0.047393483709273175,0.0022704785720710718,0.002963966862880687
0.03,0.04988721804511278,0.003533422950643718,0.004533227122385018
0.03,0.052380952380952375,0.005272719700460731,0.006656240616797994
0.03,0.05487468671679197,0.007580721904679904,0.00942649592477459
0.03,0.057368421052631575,0.010543658482866095,0.012926772074366454
0.03,0.05986215538847117,0.014236521936032864,0.017224145740928457
0.03,0.06235588972431077,0.018719055379238177,0.02236660579984273
0.03,0.06484962406015038,0.024033228213221344,0.028381530307507907
0.03,0.06734335839598997,0.030202291399384525,0.03527592243380849
0.03,0.06983709273182957,0.03723124054986364,0.04303804242190052
0.03,0.07233082706766918,0.045108355189680385,0.051639962316652
0.03,0.07482456140350877,0.05380743326908782,0.06104058567977226
0.03,0.07731829573934837,0.06329037091821416,0.07118876206322661
0.03,0.07981203007518797,0.07350980953532618,0.08202623677793644
0.03,0.08230576441102756,0.0844116548892608,0.093490279702933
0.03,0.08479949874686717,0.09593734786502095,0.10551591873424153
0.03,0.08729323308270677,0.10802582600674526,0.11803776128124471
0.03,0.08978696741854636,0.12061515784487667,0.13099142388956508
0.03,0.09228070175438596,0.1336438601375678,0.1443146104577286
0.03,0.09477443609022557,0.1470519247782282,0.15794788847246796
0.03,0.09726817042606516,0.16078159041057405,0.1718352142463146
0.03,0.09976190476190476,0.17477789646033395,0.18592425532189327
0.03,0.10225563909774436,0.1889890564305765,0.20016655311142592
0.03,0.10474937343358395,0.2033666844252069,0.2145175628375634
0.03,0.10724310776942356,0.2178659049940527,0.22893660177274214
0.03,0.10973684210526316,0.2324453722011388,0.24338673110749148
0.03,0.11223057644110275,0.24706721971180257,0.2578345917453494
0.03,0.11472431077694235,0.26169695990088293,0.2722502099988647
0.03,0.11721804511278196,0.2763033466141609,0.28660678554602015
0.03,0.11971177944862155,0.29085821330014555,0.30088047103464166
0.03,0.12220551378446115,0.3053362957622697,0.3150501503258567
0.03,0.12469924812030075,0.31971504672580897,0.32909722045803125
0.03,0.12719298245614033,0.33397444772631446,0.34300538091083976
0.03,0.12968671679197993,0.3480968224534667,0.3567604325844246
0.03,0.13218045112781954,0.362066654585385,0.3703500880151074
0.03,0.13467418546365914,0.3758704122711759,0.38376379367299135
0.03,0.13716791979949874,0.3894963807306461,0.3969925646848098
0.03,0.13966165413533835,0.40293450390334495,0.4100288319580877
0.03,0.14215538847117795,0.41617623566728257,0.42286630142188203
0.03,0.14464912280701753,0.42921440083084306,0.43549982491714795
0.03,0.14714285714285713,0.4420430658705734,0.44792528215531807
0.03,0.14963659147869673,0.454657419214217,0.46013947309007913
